area,creation_date,created_as_free_user,active_date,renew_count,last_successfully_transaction,has_billed,charge_id,last_renew_attempt,user_plan,billing_count,cancelled_date,survival_days,churned
41,2015-10-10,1,2015-10-10,1,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
51,2015-10-10,0,2015-10-10,0,2015-10-10,1,"3,793",2015-10-10,1,1,2015-10-10,0,1
31,2015-07-02,1,2015-07-02,0,2015-08-12,1,"3,793",2015-10-11,1,3,2015-10-12,102,1
75,2015-07-05,1,2015-07-05,0,2015-08-13,1,"3,793",2015-10-13,1,2,2015-10-13,100,1
91,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-10-10,1,1,2015-10-10,0,1
13,2015-07-24,0,2015-07-24,7,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
81,2015-10-15,0,2015-10-15,0,2015-10-15,1,"3,793",2015-10-15,1,1,2015-10-15,0,1
31,2014-09-12,1,2014-09-12,0,2015-08-14,1,"3,795",2015-10-14,2,1,2015-10-14,397,1
21,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-10-10,1,1,2015-10-10,0,1
21,2015-10-05,1,2015-10-05,0,,0,"3,793",2015-10-18,1,1,2015-10-18,13,1
91,2015-10-08,1,2015-10-08,0,,0,"3,793",2015-10-08,1,1,2015-10-08,0,1
88,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-10-09,1,1,2015-10-09,0,1
67,2015-10-06,0,2015-10-06,0,2015-10-06,1,"3,793",2015-10-06,2,1,2015-10-07,1,1
21,2015-10-05,1,2015-10-05,0,2015-10-07,1,"3,793",2015-10-07,1,0,2015-10-07,2,1
16,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-11-07,1,1,,,0
87,2015-09-29,0,2015-09-29,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
21,2015-10-05,1,2015-10-05,1,2015-10-15,1,"3,793",2015-11-07,1,1,,,0
91,2015-10-01,1,2015-10-01,4,2015-11-04,1,"3,793",2015-11-04,1,0,,,0
88,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-11-07,1,1,,,0
22,2015-10-03,1,2015-10-03,3,2015-11-04,1,"3,793",2015-11-04,1,0,,,0
11,2015-09-30,1,2015-09-30,0,,0,"3,793",2015-11-07,1,1,,,0
42,2015-10-11,1,2015-10-11,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
17,2014-09-17,0,2014-09-17,117,2015-11-02,1,"3,795",2015-11-07,1,1,,,0
77,2015-09-26,0,2015-09-26,5,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
88,2015-06-16,1,2015-09-14,0,,0,"3,793",2015-11-07,1,1,,,0
11,2014-07-31,1,2014-07-31,43,2015-11-06,1,"3,795",2015-11-06,1,0,,,0
91,2015-10-04,1,2015-10-04,0,,0,"3,793",2015-11-07,1,1,,,0
21,2015-10-03,1,2015-10-03,2,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
11,2015-10-06,1,2015-10-06,2,2015-10-13,1,"3,793",2015-11-07,1,1,,,0
12,2015-10-09,1,2015-10-09,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
91,2015-10-04,1,2015-10-04,0,,0,"3,793",2015-11-07,1,1,,,0
81,2015-10-02,0,2015-10-02,1,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
48,2015-09-28,1,2015-09-28,1,2015-10-14,1,"3,793",2015-11-07,1,1,,,0
91,2015-10-09,1,2015-10-09,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
91,2015-10-15,1,2015-10-15,1,2015-10-28,1,"3,793",2015-11-07,1,1,,,0
21,2015-10-05,0,2015-10-05,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
21,2015-10-08,1,2015-10-08,0,,0,"3,793",2015-11-07,1,1,,,0
81,2015-10-09,1,2015-10-09,3,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
85,2014-09-03,1,2014-09-03,348,2015-11-03,1,"3,795",2015-11-07,1,1,,,0
21,2015-10-04,1,2015-10-04,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-10-08,1,2015-10-08,0,,0,"3,793",2015-11-07,1,1,,,0
67,2015-10-02,0,2015-10-02,5,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
77,2015-10-03,1,2015-10-03,1,2015-10-26,1,"3,793",2015-11-07,1,1,,,0
12,2015-10-05,0,2015-10-05,4,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
49,2014-09-14,0,2014-09-14,416,2015-11-07,1,"3,795",2015-11-07,2,0,,,0
19,2015-09-28,1,2015-09-28,5,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
51,2014-08-30,0,2014-08-30,431,2015-11-07,1,"3,795",2015-11-07,2,0,,,0
21,2015-09-24,0,2015-09-24,6,2015-11-06,1,"3,793",2015-11-06,2,0,,,0
85,2014-10-04,0,2014-10-04,314,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
91,2015-09-29,1,2015-09-29,5,2015-11-05,1,"3,793",2015-11-05,2,0,,,0
11,2014-09-20,0,2014-09-20,389,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
81,2015-09-25,1,2015-09-25,6,2015-11-03,1,"3,793",2015-11-03,1,0,,,0
99,2014-09-18,1,2014-09-18,46,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
21,2015-10-02,1,2015-10-02,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-10-09,1,2015-10-09,1,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
91,2015-10-01,1,2015-10-01,3,2015-11-04,1,"3,793",2015-11-04,1,0,,,0
41,2015-09-26,0,2015-09-26,5,2015-10-31,1,"3,793",2015-11-07,2,1,,,0
87,2015-10-14,0,2015-10-14,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
44,2014-09-19,1,2014-09-19,142,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
38,2015-10-07,1,2015-10-07,4,2015-11-03,1,"3,793",2015-11-03,1,0,,,0
11,2015-07-07,1,2015-07-07,18,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
84,2014-09-21,0,2014-09-21,372,2015-11-06,1,"3,795",2015-11-06,1,0,,,0
38,2015-09-30,0,2015-09-30,0,2015-09-30,1,"3,793",2015-11-06,1,4,,,0
11,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-11-07,1,1,,,0
22,2015-10-01,1,2015-10-01,0,,0,"3,793",2015-11-07,1,1,,,0
35,2015-09-29,1,2015-09-29,0,,0,"3,793",2015-11-07,1,1,,,0
48,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-11-07,1,1,,,0
11,2014-08-28,0,2014-08-28,124,2015-10-16,1,"3,795",2015-11-07,1,1,,,0
31,2014-08-13,0,2014-08-13,247,2015-11-03,1,"3,795",2015-11-07,1,1,,,0
31,2015-10-08,1,2015-10-08,0,,0,"3,793",2015-11-07,1,1,,,0
47,2015-10-03,1,2015-10-03,0,,0,"3,793",2015-11-07,1,1,,,0
85,2015-10-03,1,2015-10-03,1,2015-10-14,1,"3,793",2015-11-07,1,1,,,0
47,2015-10-03,1,2015-10-03,0,,0,"3,793",2015-11-07,1,1,,,0
48,2015-10-09,1,2015-10-09,1,2015-10-22,1,"3,793",2015-11-07,1,1,,,0
38,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-11-07,1,1,,,0
86,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-11-07,1,1,,,0
73,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-11-07,1,1,,,0
33,2015-09-27,1,2015-09-27,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-05,1,2015-10-05,0,,0,"3,793",2015-11-07,1,1,,,0
88,2015-07-04,1,2015-07-04,2,2015-10-04,1,"3,793",2015-11-07,1,1,,,0
86,2015-10-14,1,2015-10-14,0,,0,"3,793",2015-11-07,1,1,,,0
48,2015-09-30,1,2015-09-30,0,,0,"3,793",2015-11-07,1,1,,,0
31,2015-09-30,1,2015-09-30,2,2015-10-29,1,"3,793",2015-11-07,1,1,,,0
85,2015-10-05,1,2015-10-05,0,,0,"3,793",2015-11-07,1,1,,,0
47,2014-09-08,1,2014-09-08,37,2015-11-05,1,"3,795",2015-11-07,1,1,,,0
88,2015-10-03,1,2015-10-03,0,,0,"3,793",2015-11-07,1,1,,,0
48,2015-10-04,1,2015-10-04,0,,0,"3,793",2015-11-07,1,1,,,0
37,2015-10-01,1,2015-10-01,0,,0,"3,793",2015-11-07,1,1,,,0
21,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-11-07,1,1,,,0
77,2015-09-28,1,2015-09-28,0,,0,"3,793",2015-11-07,1,1,,,0
91,2015-09-30,1,2015-09-30,0,,0,"3,793",2015-11-07,1,1,,,0
87,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-11-07,1,1,,,0
41,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-11-07,1,1,,,0
47,2015-09-29,1,2015-09-29,0,,0,"3,793",2015-11-07,1,1,,,0
71,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-11-07,1,1,,,0
42,2015-10-14,1,2015-10-14,0,,0,"3,793",2015-11-07,1,1,,,0
71,2015-09-24,1,2015-09-24,0,,0,"3,793",2015-11-07,1,1,,,0
19,2015-10-03,1,2015-10-03,0,,0,"3,793",2015-11-07,1,1,,,0
83,2015-10-01,1,2015-10-01,0,,0,"3,793",2015-11-07,1,1,,,0
77,2015-10-04,1,2015-10-04,1,2015-10-09,1,"3,793",2015-11-07,1,1,,,0
92,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-11-07,1,1,,,0
71,2014-08-12,0,2014-08-12,290,2015-11-02,1,"3,795",2015-11-07,1,1,,,0
88,2015-10-06,1,2015-10-06,0,,0,"3,793",2015-11-07,1,1,,,0
85,2015-09-27,1,2015-09-27,0,,0,"3,793",2015-11-07,1,1,,,0
73,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-11-07,1,1,,,0
71,2015-10-03,1,2015-10-03,1,2015-10-20,1,"3,793",2015-11-07,1,1,,,0
88,2015-10-08,1,2015-10-08,1,2015-10-27,1,"3,793",2015-11-07,1,1,,,0
11,2014-09-24,0,2014-09-24,306,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
48,2015-05-29,1,2015-05-29,7,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
45,2014-08-20,0,2014-08-20,441,2015-11-07,1,"3,795",2015-11-07,2,0,,,0
92,2014-08-04,0,2014-08-04,455,2015-11-07,1,"3,795",2015-11-07,2,0,,,0
31,2015-09-25,0,2015-09-25,3,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
84,2014-09-11,0,2014-09-11,207,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
11,2014-09-19,0,2014-09-19,193,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
81,2015-09-30,1,2015-09-30,3,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
13,2014-08-30,0,2014-08-30,324,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
82,2014-09-21,0,2014-09-21,351,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
62,2014-09-19,0,2014-09-19,405,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
41,2015-10-09,0,2015-10-09,3,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
42,2015-10-06,1,2015-10-06,1,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
83,2014-09-16,1,2014-09-16,97,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
48,2015-10-11,0,2015-10-11,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
48,2014-12-30,0,2014-12-30,305,2015-11-07,1,"3,795",2015-11-07,2,0,,,0
98,2015-10-06,1,2015-10-06,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2014-09-20,0,2014-09-20,407,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
12,2015-09-30,1,2015-09-30,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
85,2014-09-11,1,2014-09-11,74,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
89,2015-10-12,0,2015-10-12,3,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
91,2015-10-06,1,2015-10-06,2,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
48,2015-10-05,1,2015-10-05,2,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
98,2014-09-12,0,2014-09-12,362,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
63,2015-10-01,1,2015-10-01,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
12,2015-07-20,0,2015-07-20,7,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
21,2015-10-06,1,2015-10-06,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
82,2015-07-04,1,2015-07-04,13,2015-11-07,1,"3,793",2015-11-07,1,0,,,0
81,2015-09-29,1,2015-09-29,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2014-10-05,0,2014-10-05,274,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
81,2015-10-04,1,2015-10-04,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
84,2014-09-13,0,2014-09-13,365,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
34,2015-10-07,1,2015-10-07,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
21,2015-10-13,0,2015-10-13,3,2015-11-03,1,"3,793",2015-11-03,1,0,,,0
47,2015-09-28,1,2015-09-28,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
84,2015-10-12,1,2015-10-12,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
81,2015-10-02,0,2015-10-02,2,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
91,2015-10-01,1,2015-10-01,2,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
11,2015-09-25,0,2015-09-25,6,2015-11-06,1,"3,793",2015-11-06,2,0,,,0
83,2015-10-13,1,2015-10-13,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
88,2015-10-14,1,2015-10-14,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
62,2015-09-28,0,2015-09-28,5,2015-11-02,1,"3,793",2015-11-02,2,0,,,0
31,2015-09-26,1,2015-09-26,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
47,2015-10-09,0,2015-10-09,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
21,2015-10-03,0,2015-10-03,4,2015-11-01,1,"3,793",2015-11-01,2,0,,,0
82,2015-10-12,1,2015-10-12,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
38,2015-10-07,1,2015-10-07,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
87,2015-10-11,0,2015-10-11,3,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
91,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-11-06,1,4,,,0
21,2015-09-27,1,2015-09-27,2,2015-10-17,1,"3,793",2015-11-07,1,1,,,0
84,2015-09-28,1,2015-09-28,0,,0,"3,793",2015-11-07,1,1,,,0
91,2015-10-12,1,2015-10-12,1,2015-10-18,1,"3,793",2015-11-07,1,1,,,0
21,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-11-07,1,1,,,0
21,2015-10-03,1,2015-10-03,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-06,1,2015-10-06,1,2015-11-07,1,"3,793",2015-11-07,1,0,,,0
31,2015-10-03,1,2015-10-03,0,,0,"3,793",2015-11-07,1,1,,,0
73,2015-07-03,1,2015-07-03,4,2015-10-17,1,"3,793",2015-11-07,1,1,,,0
98,2014-08-08,1,2014-08-08,135,2015-10-07,1,"3,795",2015-11-07,1,1,,,0
74,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-11-07,1,1,,,0
89,2015-10-03,1,2015-10-03,0,,0,"3,793",2015-11-07,1,1,,,0
21,2015-10-05,1,2015-10-05,0,,0,"3,793",2015-11-07,1,1,,,0
38,2015-10-03,1,2015-10-03,0,,0,"3,793",2015-11-07,1,1,,,0
91,2015-10-01,1,2015-10-01,0,,0,"3,793",2015-11-07,1,1,,,0
21,2015-10-14,1,2015-10-14,0,,0,"3,793",2015-11-07,1,1,,,0
88,2015-09-26,1,2015-09-26,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-09-30,1,2015-09-30,2,2015-10-26,1,"3,793",2015-11-07,1,1,,,0
31,2015-07-04,1,2015-07-04,3,2015-09-06,1,"3,793",2015-11-07,1,1,,,0
83,2015-10-15,1,2015-10-15,0,,0,"3,793",2015-11-07,1,1,,,0
63,2015-10-10,0,2015-10-10,4,2015-11-07,1,"3,793",2015-11-07,2,0,,,0
21,2015-10-10,0,2015-10-10,4,2015-11-07,1,"3,793",2015-11-07,2,0,,,0
47,2015-09-25,1,2015-09-25,5,2015-11-07,1,"3,793",2015-11-07,1,0,,,0
42,2015-10-02,1,2015-10-02,2,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
21,2015-10-10,0,2015-10-10,4,2015-11-07,1,"3,793",2015-11-07,2,0,,,0
85,2014-09-08,0,2014-09-08,421,2015-11-07,1,"3,795",2015-11-07,2,0,,,0
99,2014-09-18,0,2014-09-18,29,2015-11-06,1,"3,795",2015-11-07,1,1,,,0
98,2014-09-14,0,2014-09-14,415,2015-11-07,1,"3,795",2015-11-07,2,0,,,0
41,2014-09-09,0,2014-09-09,421,2015-11-07,1,"3,795",2015-11-07,2,0,,,0
81,2015-10-03,1,2015-10-03,6,2015-11-07,1,"3,793",2015-11-07,1,0,,,0
35,2015-10-02,1,2015-10-02,4,2015-10-30,1,"3,793",2015-11-07,1,1,,,0
82,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-14,1,2015-10-14,1,2015-11-07,1,"3,793",2015-11-07,1,0,,,0
11,2015-10-15,1,2015-10-15,0,,0,"3,793",2015-11-07,1,1,,,0
31,2014-08-15,1,2014-08-15,28,2015-10-10,1,"3,795",2015-11-07,1,1,,,0
11,2015-10-01,1,2015-10-01,0,,0,"3,793",2015-11-07,1,1,,,0
87,2015-10-13,1,2015-10-13,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-09-30,1,2015-09-30,0,,0,"3,793",2015-11-07,1,1,,,0
55,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-11-07,1,1,,,0
69,2015-09-30,1,2015-09-30,0,,0,"3,793",2015-11-07,1,1,,,0
91,2015-10-03,1,2015-10-03,0,,0,"3,793",2015-11-07,1,1,,,0
19,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-11-07,1,1,,,0
89,2015-09-24,1,2015-09-24,0,,0,"3,793",2015-11-07,1,1,,,0
41,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-11-07,1,1,,,0
87,2015-06-12,0,2015-06-12,19,2015-10-30,1,"3,793",2015-11-07,1,1,,,0
48,2015-10-06,0,2015-10-06,0,2015-10-06,1,"3,793",2015-11-07,1,1,,,0
18,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-11-07,1,1,,,0
91,2014-09-03,0,2014-09-03,52,2015-10-14,1,"3,795",2015-11-07,1,1,,,0
71,2015-09-29,1,2015-09-29,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-01,1,2015-10-01,0,,0,"3,793",2015-11-07,1,1,,,0
84,2015-10-10,1,2015-10-10,1,2015-10-28,1,"3,793",2015-11-07,1,1,,,0
91,2015-10-12,0,2015-10-12,1,2015-10-19,1,"3,793",2015-11-07,1,1,,,0
11,2015-10-04,1,2015-10-04,1,2015-10-17,1,"3,793",2015-11-07,1,1,,,0
31,2015-10-14,1,2015-10-14,0,,0,"3,793",2015-11-07,1,1,,,0
75,2015-10-04,1,2015-10-04,0,,0,"3,793",2015-11-07,1,1,,,0
21,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-11-07,1,1,,,0
41,2014-09-04,0,2014-09-04,310,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
19,2014-09-11,0,2014-09-11,359,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
84,2014-08-29,0,2014-08-29,429,2015-11-07,1,"3,795",2015-11-07,2,0,,,0
21,2015-10-03,0,2015-10-03,3,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
11,2014-08-30,0,2014-08-30,431,2015-11-07,1,"3,795",2015-11-07,2,0,,,0
44,2014-09-02,0,2014-09-02,306,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
64,2015-09-24,0,2015-09-24,3,2015-10-30,1,"3,793",2015-11-07,1,1,,,0
64,2015-10-05,1,2015-10-05,2,2015-10-30,1,"3,793",2015-11-07,1,1,,,0
75,2014-09-12,0,2014-09-12,219,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
91,2015-10-08,1,2015-10-08,4,2015-11-07,1,"3,793",2015-11-07,1,0,,,0
91,2015-10-04,1,2015-10-04,1,2015-10-09,1,"3,793",2015-11-07,1,1,,,0
94,2015-10-04,1,2015-10-04,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
81,2015-09-28,0,2015-09-28,0,2015-09-28,1,"3,793",2015-11-07,1,1,,,0
41,2015-10-04,1,2015-10-04,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
71,2014-09-23,0,2014-09-23,131,2015-11-04,1,"3,795",2015-11-07,1,1,,,0
11,2015-10-03,1,2015-10-03,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
38,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-11-07,1,1,,,0
88,2015-10-15,1,2015-10-15,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-11-07,1,1,,,0
12,2015-09-25,0,2015-09-25,6,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
88,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-09-24,0,2015-09-24,6,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
11,2015-09-30,1,2015-09-30,1,2015-10-12,1,"3,793",2015-11-07,1,1,,,0
11,2015-09-24,1,2015-09-24,2,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
88,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-11-07,1,1,,,0
81,2015-09-27,1,2015-09-27,5,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-09-25,1,2015-09-25,0,,0,"3,793",2015-11-07,1,1,,,0
89,2015-10-08,1,2015-10-08,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
83,2015-10-04,1,2015-10-04,0,,0,"3,793",2015-11-07,1,1,,,0
85,2015-10-01,1,2015-10-01,3,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
21,2015-10-13,1,2015-10-13,1,2015-10-15,1,"3,793",2015-11-07,1,1,,,0
21,2015-10-02,1,2015-10-02,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
98,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-11-07,1,1,,,0
98,2015-09-24,1,2015-09-24,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
51,2015-10-15,1,2015-10-15,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-09-29,0,2015-09-29,5,2015-11-03,1,"3,793",2015-11-03,1,0,,,0
21,2015-10-14,1,2015-10-14,1,2015-10-16,1,"3,793",2015-11-07,1,1,,,0
21,2015-10-05,0,2015-10-05,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
35,2015-10-08,0,2015-10-08,3,2015-10-29,1,"3,793",2015-11-07,1,1,,,0
33,2015-09-30,1,2015-09-30,2,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
47,2015-10-01,1,2015-10-01,0,,0,"3,793",2015-11-07,1,1,,,0
31,2015-10-12,1,2015-10-12,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
42,2014-09-19,0,2014-09-19,399,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
82,2015-09-24,1,2015-09-24,5,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
11,2014-09-11,0,2014-09-11,122,2015-11-06,1,"3,795",2015-11-07,1,1,,,0
11,2015-09-27,0,2015-09-27,5,2015-11-01,1,"3,793",2015-11-01,2,0,,,0
87,2015-09-30,1,2015-09-30,2,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
41,2015-10-02,0,2015-10-02,3,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
11,2015-10-05,1,2015-10-05,2,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
41,2015-10-05,0,2015-10-05,4,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
41,2015-10-09,0,2015-10-09,4,2015-11-07,1,"3,793",2015-11-07,1,0,,,0
19,2015-09-24,0,2015-09-24,4,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
91,2015-09-27,1,2015-09-27,4,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
82,2015-10-04,1,2015-10-04,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
91,2014-08-17,0,2014-08-17,444,2015-11-07,1,"3,795",2015-11-07,2,0,,,0
91,2015-10-01,0,2015-10-01,4,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
62,2014-10-04,0,2014-10-04,285,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
46,2015-09-25,1,2015-09-25,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
21,2015-10-09,0,2015-10-09,4,2015-11-07,1,"3,793",2015-11-07,2,0,,,0
11,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-11-06,1,4,,,0
48,2014-09-09,0,2014-09-09,95,2015-11-04,1,"3,795",2015-11-07,1,1,,,0
86,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-11-06,1,4,,,0
81,2015-10-10,0,2015-10-10,4,2015-11-07,1,"3,793",2015-11-07,1,0,,,0
11,2015-09-26,1,2015-09-26,0,,0,"3,793",2015-11-06,1,4,,,0
47,2015-08-01,0,2015-08-01,10,2015-11-07,1,"3,793",2015-11-07,1,0,,,0
41,2014-08-13,0,2014-08-13,434,2015-11-07,1,"3,795",2015-11-07,2,0,,,0
85,2015-10-08,0,2015-10-08,2,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
11,2014-09-16,0,2014-09-16,404,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
11,2014-12-30,0,2014-12-30,286,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
31,2015-09-27,1,2015-09-27,0,2015-10-05,1,"3,793",2015-10-05,1,0,2015-10-08,11,1
41,2014-11-19,0,2014-11-19,348,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
22,2015-10-01,1,2015-10-01,0,,0,"3,793",2015-10-18,1,4,2015-10-18,17,1
82,2014-08-22,1,2014-08-22,400,2015-11-07,1,"3,795",2015-11-07,2,0,,,0
88,2015-10-03,0,2015-10-03,0,2015-10-10,1,"3,793",2015-10-10,1,0,2015-10-10,7,1
22,2015-10-10,0,2015-10-10,4,2015-11-07,1,"3,793",2015-11-07,2,0,,,0
88,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-10-10,1,1,2015-10-10,0,1
62,2015-06-05,0,2015-06-05,22,2015-11-07,1,"3,793",2015-11-07,1,0,,,0
11,2015-10-05,0,2015-10-05,0,2015-10-05,1,"3,793",2015-10-05,1,1,2015-10-05,0,1
45,2015-10-10,0,2015-10-10,4,2015-11-07,1,"3,793",2015-11-07,1,0,,,0
21,2015-10-06,0,2015-10-06,0,2015-10-06,1,"3,793",2015-10-06,1,1,2015-10-06,0,1
11,2014-09-27,0,2014-09-27,403,2015-11-07,1,"3,795",2015-11-07,2,0,,,0
